f_weight f_lept1_pt f_lept1_eta f_lept1_phi f_lept2_pt f_lept2_eta f_lept2_phi f_lept3_pt f_lept3_eta f_lept3_phi f_lept4_pt f_lept4_eta f_lept4_phi f_jet1_pt f_jet1_eta f_jet1_phi f_jet2_pt f_jet2_eta f_jet2_phi 
1.0 23.5119171143 -2.07428646088 -2.94735836983 73.995262146 -0.620213210583 -1.28535437584 22.5638580322 -1.97010719776 2.67948627472 97.3123626709 -0.71749997139 1.23914086819 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 47.6620903015 2.15048480034 -1.25731050968 29.0926589966 0.94211769104 2.05188322067 11.7456483841 0.164613425732 -0.507113516331 11.344379425 1.02379024029 0.172510579228 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 42.9500617981 -0.231791004539 -1.25498569012 57.8322677612 -0.281520962715 2.71525335312 16.3539562225 -1.49533760548 2.58146166801 50.2452354431 0.65567946434 0.174372762442 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 28.3920993805 1.44852435589 -0.0920414403081 70.8913421631 1.16214060783 2.99939131737 39.2591743469 -0.73641449213 -1.59954953194 66.253074646 0.0780399292707 0.498873710632 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 35.5052070618 1.06375038624 0.636520504951 21.2388248444 0.192232251167 -1.19174849987 10.0020618439 -0.0740141049027 -3.01324415207 15.8636045456 0.944666385651 -2.96269345284 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 39.0067176819 2.20187020302 1.67510962486 26.3574676514 0.399231165648 -0.871006011963 6.94981765747 -0.228618055582 -2.13410830498 8.14814472198 0.234284445643 1.00150322914 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 111.875350952 -0.458954751492 -0.391811162233 30.6900215149 0.769617438316 -1.2703897953 152.751083374 -1.35498476028 2.59840345383 16.56939888 -1.1834692955 0.132828384638 41.6705932617 0.504416048527 -0.224872246385 -999.0 -999.0 -999.0 
1.0 50.9601745605 1.96056675911 -2.24470996857 32.4754829407 0.787123739719 1.72572982311 28.2640399933 -0.627245426178 -0.320634007454 69.9727020264 0.0318550728261 2.93927574158 108.993843079 -0.429673284292 1.39942026138 34.6339683533 2.86708235741 -0.4247803092 
1.0 54.0444145203 -0.381599992514 -2.54967927933 39.6525268555 -0.158043339849 0.930645704269 8.02674674988 -1.19254648685 -0.705226898193 175.723403931 0.550349771976 0.666599571705 345.56048584 -1.72376513481 -2.80212450027 179.078445435 0.507174015045 -0.0829089805484 
1.0 89.1606903076 2.36224865913 1.3921431303 11.564620018 0.385959714651 -0.475718796253 85.1857223511 0.0941909104586 -2.16855311394 23.7794513702 -0.649097025394 1.98252630234 41.0387191772 -3.1344499588 -0.230678513646 33.7503700256 0.430431067944 0.461826205254 
1.0 22.0888957977 0.24139277637 1.26249015331 89.5880355835 -0.931613206863 -2.8332195282 80.0227355957 -1.07389378548 0.604057967663 19.6653690338 -1.91148304939 -2.09914326668 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 26.0856761932 -0.357605308294 -2.63518929482 59.9912414551 0.414766043425 -1.58298385143 26.0349655151 -0.0534343197942 -2.93613839149 20.4195270538 -0.187058702111 -2.37767076492 64.7018051147 -0.605743288994 0.0844060629606 53.0661010742 0.954340279102 2.84857678413 
1.0 58.8783683777 1.27649831772 -0.224015966058 34.9598808289 0.666110157967 -2.75172829628 71.5620117188 2.34362268448 2.96011662483 32.7495689392 2.1454911232 0.252573609352 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 84.7928619385 1.04887223244 1.32707202435 30.6552715302 1.07445216179 -2.7791993618 182.276657104 1.37610125542 -2.18551397324 8.17150306702 0.490846991539 1.50234913826 144.919769287 -1.7294203043 0.576155185699 -999.0 -999.0 -999.0 
1.0 53.6404647827 1.67881095409 1.42347109318 53.6404647827 2.32799220085 2.25999259949 41.7541770935 1.96296906471 -0.986367344856 6.43650245667 1.7046995163 0.887459039688 38.190284729 0.704776406288 -2.6884829998 -999.0 -999.0 -999.0 
1.0 37.7618141174 -1.16250514984 1.16974627972 18.3382606506 -1.27513432503 -1.00517892838 14.854016304 -1.38361668587 -2.79196047783 17.1999797821 -0.762081980705 -2.13742470741 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 7.11416101456 -1.55855953693 -1.71546316147 80.2377166748 1.08895874023 -2.08522462845 35.92420578 -0.00707689439878 0.669140338898 12.2825632095 0.864906787872 -0.974087059498 45.6125717163 -0.773241519928 -1.65834319592 37.4894180298 1.00189423561 1.75144743919 
1.0 19.9831447601 -1.83377587795 -1.7289069891 12.000125885 0.402629137039 1.85403585434 30.6958847046 0.601434886456 2.08799004555 8.03129577637 -0.536872029305 -2.58951067924 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 34.0614204407 0.788699448109 -0.63244664669 84.1186904907 0.916233658791 -2.58660411835 23.0003395081 0.845159053802 -1.47347187996 82.2934646606 0.857929885387 1.52180123329 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 42.9607200623 -1.05688798428 -3.03140854836 28.3101291656 1.10403823853 -2.14293026924 74.5241699219 0.557013988495 0.22181981802 13.6788101196 1.0522531271 2.62058496475 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 199.290252686 -0.0343967303634 -0.863206386566 9.67872428894 0.547378182411 2.44107294083 13.9588918686 -0.586856245995 -3.12655878067 47.6610450745 -0.890459954739 -2.07139492035 192.79133606 -1.49405813217 1.84550487995 59.7324562073 3.81451320648 1.71400606632 
1.0 34.7673721313 -0.75586181879 -0.830957889557 65.2214279175 0.165760114789 1.09988486767 65.0083465576 0.160203531384 1.86720025539 40.3710632324 0.522716462612 -2.46167182922 73.5486526489 1.54214012623 -1.50945746899 -999.0 -999.0 -999.0 
1.0 96.8031234741 0.753453791142 3.10853791237 24.7811145782 2.30744791031 -2.90984201431 64.2891616821 -1.22964000702 1.21802759171 42.3745231628 -1.55383527279 -0.623699247837 43.3596420288 2.19215369225 -0.673692643642 -999.0 -999.0 -999.0 
1.0 13.5714206696 1.78451859951 -1.79280650616 55.4152412415 -0.410433530807 0.889284670353 18.9337615967 2.21125459671 -1.56642127037 78.3625717163 0.317414313555 -1.28117334843 51.3800926208 2.69412922859 1.98605287075 -999.0 -999.0 -999.0 
1.0 80.8526000977 -0.680623948574 -3.14054846764 12.8539648056 1.53671228886 0.181585401297 73.1864776611 0.967084288597 0.072894051671 23.3965320587 -0.769115149975 3.03310465813 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 5.55380916595 -1.37830543518 2.55598640442 68.306098938 1.0546233654 0.0587010756135 30.9619369507 -1.8838006258 -1.83676588535 66.0517044067 -1.54064631462 -3.11098480225 90.6349945068 -0.463974535465 0.534792125225 38.6179962158 0.179129883647 -1.54964447021 
1.0 90.5262985229 -0.821249723434 1.14139711857 33.6679382324 -0.566412389278 3.05840206146 67.0553359985 -0.0890985801816 -1.75167822838 23.278459549 -1.38925755024 0.931999444962 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 53.8030433655 1.45633518696 -0.948151767254 39.3784751892 0.883926272392 2.59972476959 45.1714401245 0.0860359445214 2.52999925613 7.20840263367 -2.30723714828 0.958081126213 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 58.2582550049 -0.79413151741 0.555300951004 35.6900100708 -0.365222752094 -2.34534668922 37.0941696167 -1.01094758511 2.59012293816 29.5587406158 -1.54607963562 -1.23485279083 41.2540893555 2.74892783165 0.886792123318 -999.0 -999.0 -999.0 
1.0 76.7956008911 1.34796380997 -1.57443094254 47.2549858093 1.46071231365 3.05774927139 50.6750564575 0.758983373642 -0.0715125724673 46.050945282 0.796576023102 2.5728802681 47.1914558411 2.2869207859 1.95030391216 45.0112686157 1.85689985752 -0.0781309381127 
1.0 29.2468280792 -2.33882451057 -2.34115505219 28.3636512756 0.125142917037 -1.90793800354 49.4352874756 -0.119850985706 0.0764316692948 31.0430259705 -0.215252861381 -2.33094096184 38.4015655518 -1.45086085796 1.85590565205 -999.0 -999.0 -999.0 
1.0 35.6530761719 -2.18741965294 0.181923240423 21.9473133087 0.0303554218262 2.2895834446 53.0776519775 -1.95170199871 3.10953879356 41.708984375 -2.09887290001 -0.415114730597 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 54.8839073181 -0.253192991018 0.0428685508668 12.1834554672 -0.533041834831 2.08817362785 10.7281627655 -1.25084757805 0.980513930321 54.3305435181 -0.627198517323 1.21839439869 84.0970840454 0.497232079506 -2.30343270302 -999.0 -999.0 -999.0 
1.0 70.7249908447 0.521560490131 1.94622921944 15.1017274857 -1.42979097366 -2.66189432144 43.994140625 0.626130759716 2.68139600754 13.1082897186 -1.7804762125 -1.23241138458 30.3022155762 1.48116505146 -0.901655972004 -999.0 -999.0 -999.0 
1.0 41.7723236084 2.33673501015 -2.0394411087 22.7430610657 1.88183104992 1.11609697342 8.19236373901 1.73494040966 0.737402021885 9.21958351135 0.949213981628 2.00235033035 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 9.40786743164 -2.0047519207 1.05784201622 32.6826019287 0.853807389736 3.08750081062 19.7090911865 -1.43416059017 0.519856452942 15.7857580185 0.803648650646 -1.40595078468 33.0531616211 0.151003569365 -2.78383183479 -999.0 -999.0 -999.0 
1.0 57.2485198975 0.0122110787779 1.40608370304 167.28125 0.889016211033 1.21571540833 62.9119415283 1.38961529732 -2.16313481331 12.2656574249 -0.92929404974 -0.0846525207162 113.95716095 -0.960608661175 -1.87037706375 65.5214157104 -1.0037009716 -1.2763184309 
1.0 16.3072910309 1.85607004166 -0.294255048037 40.1630477905 1.68528962135 2.48289251328 13.7477149963 1.13030278683 -1.46841180325 14.1254930496 2.06469583511 -0.490351140499 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 22.1309394836 -1.57174277306 1.21325349808 80.9205932617 -0.694263756275 -2.35188174248 98.8347702026 -0.614823460579 1.9971678257 53.8005065918 -0.909920573235 0.770909667015 63.6877326965 -2.74356031418 -0.876607477665 34.2279586792 -2.20055866241 -1.04712247849 
1.0 26.0393733978 -0.824162065983 -2.62118148804 18.82239151 0.135253489017 1.29577839375 13.9045543671 -1.29500055313 -0.794258832932 12.1431150436 -1.97083127499 0.648682653904 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 104.806785583 -1.73473680019 1.35883867741 76.3090591431 -1.17961037159 0.488697171211 74.2464523315 -1.76935875416 -0.372013300657 31.2021656036 -1.62689626217 1.90632069111 134.255279541 1.20963275433 -2.55849003792 55.6102752686 -1.80805444717 -2.30720639229 
1.0 33.0690574646 -2.13514661789 0.990016937256 35.3993186951 -0.448503941298 -2.97571563721 44.0253715515 0.660946071148 -0.624866485596 39.1049461365 -0.809887051582 1.00729322433 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 40.8296661377 -0.246380209923 0.693925976753 36.6560173035 1.62269294262 -0.267589002848 31.0285930634 -0.0495450422168 -2.70422530174 25.9788722992 1.39472520351 2.76233267784 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 71.6923675537 1.83076477051 1.23283863068 30.2303409576 0.56289768219 -0.398508816957 48.6388969421 1.43536233902 -2.8096306324 37.1823120117 1.41372621059 -1.19890272617 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 43.5248794556 -0.015924628824 -0.180800542235 27.1965446472 1.52371358871 3.06332468987 63.0594749451 -0.693406105042 2.32804489136 33.1798667908 -0.185981035233 -0.187789201736 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 75.0362930298 -1.37944018841 1.30358910561 23.7878761292 -1.99281275272 -2.0396926403 39.3417701721 -1.89807581902 -1.23338913918 19.4250526428 -0.18724784255 1.99400341511 67.5459823608 -1.95974171162 0.395000636578 -999.0 -999.0 -999.0 
1.0 89.4153671265 -0.763367295265 -2.48206090927 48.3507461548 -0.906786620617 -0.932524502277 39.8245582581 1.1987285614 1.24167227745 43.7460861206 -0.608741521835 0.820318996906 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 28.6480178833 -2.13252282143 2.52771615982 26.4774875641 -0.380339115858 -1.16636192799 6.10878276825 -1.16860079765 -0.200182780623 6.5511674881 -0.989055395126 2.59433794022 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 43.0089302063 0.362514168024 -1.59331822395 24.7830410004 -0.863446295261 0.886923968792 12.1129245758 -0.25459459424 0.970216155052 11.7432088852 -0.102480255067 3.12948322296 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 40.7040328979 -0.678836941719 -2.32690310478 54.8537368774 -0.56938457489 1.1331537962 15.4055128098 -1.09448897839 1.42211663723 26.0227355957 -0.74976348877 -1.41540110111 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 59.6919746399 1.22197306156 -2.18999433517 51.5224075317 0.589224457741 -1.16418731213 79.6992416382 1.84533548355 1.18648827076 29.0960617065 0.906451046467 1.01554369926 32.3565979004 -0.804534316063 3.13012313843 -999.0 -999.0 -999.0 
1.0 38.0876655579 -0.807774484158 -2.5747616291 34.3475189209 0.597951889038 0.347170472145 17.3357391357 0.627418756485 -3.05085968971 12.3971195221 -0.337528288364 -0.56772172451 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 51.6638755798 1.31273925304 1.71711087227 85.3328933716 1.07788288593 0.217917948961 44.7591590881 1.07099664211 -0.709155142307 80.9189071655 0.393522977829 -1.82984042168 109.551177979 0.635441601276 2.58439207077 -999.0 -999.0 -999.0 
1.0 83.637802124 1.22224152088 2.16295218468 18.7320804596 -0.100390799344 -0.269113242626 66.3157653809 -0.549642324448 -0.993572115898 15.361289978 -0.630932569504 -2.97171735764 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 97.4617080688 -1.22214794159 1.16075253487 67.3087615967 -0.201278805733 1.52259278297 99.639289856 -0.135155752301 -2.46277475357 102.680839539 0.129582509398 -1.58098256588 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 44.8385505676 1.30021059513 -0.426659673452 45.1088790894 0.948146522045 2.66651821136 37.0798912048 1.2110054493 0.266381025314 50.8161811829 0.449456959963 -2.56768321991 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 40.2988052368 -2.15395998955 1.43849897385 8.1019487381 1.11923086643 1.42752110958 9.35112667084 -0.782039821148 1.00867521763 23.7202720642 0.263430804014 -2.06409645081 60.5570640564 2.28563094139 -1.58028936386 -999.0 -999.0 -999.0 
1.0 53.462474823 1.80930292606 -0.14314982295 10.2237234116 -0.746525347233 -2.91549348831 79.6757354736 0.0122716901824 3.12446260452 25.3040561676 0.606125473976 0.0607518814504 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 41.3072624207 1.98308849335 2.4180893898 32.4767837524 0.480914026499 -1.48516619205 41.6096115112 0.416516393423 -1.04169690609 40.2978782654 -0.512647151947 1.74578011036 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 43.5554084778 0.239019811153 -1.76739573479 45.4643669128 -0.449682086706 0.778766870499 47.9078483582 1.0077227354 -2.62335658073 36.6518173218 0.137349158525 1.01429605484 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 47.329158783 -1.1392198801 1.65837192535 44.5113372803 -0.877868413925 -0.866200625896 48.7208557129 -1.02825987339 -1.22627592087 52.794178009 -1.03292489052 2.64643335342 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 68.5611724854 -1.8132982254 2.39100050926 37.1215019226 -1.26879370213 0.456092000008 28.4028720856 -0.352664649487 0.355948925018 104.094520569 0.963535487652 -1.12754929066 47.8804359436 2.32430100441 2.29665112495 -999.0 -999.0 -999.0 
1.0 97.4388046265 -1.06220650673 -2.21250319481 29.5038986206 0.125373244286 2.84140491486 92.2632217407 0.3706369102 1.07584965229 49.0390701294 -0.162360802293 -0.24654866755 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 44.0066223145 -1.75176489353 -0.381153970957 20.8691768646 0.50229537487 0.832026660442 41.4019241333 -1.57064497471 -1.48005819321 60.633392334 -0.646580755711 2.93322682381 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 31.3716239929 -1.05209434032 2.44265580177 46.7417640686 -0.915755152702 -0.808967232704 8.77448558807 -1.56869363785 1.64538240433 7.05601072311 -0.0283483564854 2.77361440659 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 32.7084960938 0.217942863703 2.50764298439 25.4310932159 -0.843080878258 -0.945930421352 11.1408815384 -0.649240374565 -0.730462312698 10.7189912796 -1.07633697987 0.536778151989 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 48.8624687195 -0.329008549452 -0.829411149025 147.291213989 -0.87181442976 -1.7695928812 14.3252840042 -1.31497061253 -1.5882846117 136.899780273 -0.661070287228 2.13169074059 53.3778572083 -0.0504197403789 1.26124668121 37.0293884277 -1.67055821419 0.160005316138 
1.0 54.5926895142 -2.03940343857 1.38683986664 20.5460681915 -0.0715091228485 -0.104815229774 10.3161001205 -0.774786174297 2.7435259819 48.4941940308 0.172468706965 -1.67389583588 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 202.033996582 -0.504072725773 -0.219173952937 33.8482055664 -0.0716415345669 0.929320573807 65.354133606 1.93920695782 -2.64712762833 158.490890503 1.82968711853 2.82092308998 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 26.9829025269 2.37573742867 0.299528688192 48.3531646729 1.9531224966 -2.65258955956 5.25244045258 1.91941356659 -2.26573705673 29.9091892242 2.22165441513 1.40280544758 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 26.5298957825 -0.495217770338 -1.01601839066 61.5762405396 0.333806723356 2.51993918419 8.60359764099 2.32977175713 0.020210813731 33.292388916 1.30876743793 -0.645129621029 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 50.854057312 -1.50231409073 -0.952834129333 40.874206543 -1.53144156933 2.01013016701 41.4165420532 -1.73287785053 -2.43963599205 39.7046928406 -0.827546596527 0.902433931828 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 52.7874641418 0.630579471588 3.06812810898 35.4967765808 1.33505737782 -0.0699016824365 22.2194595337 1.08097565174 -0.0765181034803 7.7970252037 0.0448820181191 0.762049496174 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 54.7509460449 -1.10845077038 -2.36261749268 21.2494831085 0.985315799713 3.11585044861 18.7865962982 -1.64524829388 -0.69965583086 47.7268333435 0.228213354945 0.800118088722 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 88.2424545288 -0.150329887867 1.78366923332 16.4974441528 -1.61957621574 -0.339051157236 61.8679542542 0.174700334668 -1.4860496521 21.30377388 0.992703437805 3.03644824028 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 35.2968559265 0.425003170967 2.95528054237 27.8106899261 2.27436757088 0.194944694638 37.5304756165 -1.43115878105 -1.95643830299 7.10988140106 0.654936075211 -2.70465326309 46.6373329163 0.309307515621 0.86750972271 -999.0 -999.0 -999.0 
1.0 65.6204833984 -1.04503715038 0.541389107704 36.1462059021 -0.993605494499 2.94361042976 52.1230735779 0.332668304443 -1.76808309555 39.0988922119 -0.302429974079 1.82133758068 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 36.1363220215 1.49694800377 -3.10994172096 23.0612792969 -0.560719668865 -0.0966348573565 24.0604724884 -1.33690273762 0.28317964077 48.7112426758 0.399363189936 2.56603002548 40.3687896729 -1.4100894928 -0.846814572811 -999.0 -999.0 -999.0 
1.0 33.570110321 -0.332807600498 -1.88336026669 28.6154956818 0.243358179927 2.14119529724 9.57656574249 -1.8569201231 -1.5830899477 8.31410312653 -0.872028410435 -0.510852813721 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 27.8461532593 -1.47317397594 1.49290657043 60.3634643555 0.374544590712 0.738791584969 81.1724700928 -1.28108775616 -2.58507966995 64.5930633545 -1.213747859 -1.47396349907 49.2417640686 1.43545007706 -2.43716669083 46.689956665 -3.13338160515 0.0604154653847 
1.0 23.5325908661 0.803192019463 -2.14444279671 53.2999267578 -0.76787507534 0.650847494602 10.4467248917 0.38012367487 -0.064250446856 7.17741918564 0.206910029054 2.67404961586 52.3441543579 3.37504482269 -3.06724762917 -999.0 -999.0 -999.0 
1.0 97.2926101685 -0.348142623901 -0.224756911397 30.8513412476 -0.0583535209298 1.66199111938 24.0305843353 -0.352767288685 -0.627902567387 100.448272705 -0.173300385475 -2.62637591362 49.3578567505 0.366517066956 1.03937411308 45.1444091797 -2.34832715988 -2.43918323517 
1.0 106.270240784 0.159786134958 -2.64008927345 56.6271514893 0.624783098698 -1.51919054985 130.127868652 0.773047685623 -0.699394643307 54.7518997192 0.529895842075 0.427086770535 174.428237915 2.20750427246 1.8916476965 -999.0 -999.0 -999.0 
1.0 44.254486084 1.81265795231 -3.07897043228 52.8248138428 0.707087695599 2.02242088318 53.5372047424 -1.89487481117 -0.553312718868 19.4813613892 -0.150776281953 -0.104581058025 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 41.4375228882 -1.70960450172 -1.11399555206 56.9511070251 -1.01957643032 0.996306419373 84.8338851929 -0.290133535862 -3.06229043007 31.7266521454 0.321629106998 -0.0735539272428 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 46.623840332 2.04104661942 -0.185645475984 43.9829292297 2.06273174286 2.65560483932 38.6748275757 0.672635674477 -2.92945504189 35.5326004028 1.85569870472 -0.221157208085 31.9719905853 -1.40408360958 -1.91953492165 -999.0 -999.0 -999.0 
1.0 75.6584625244 -1.89748895168 0.0220756102353 69.4185028076 -2.01624917984 1.33448708057 32.8506965637 -0.00913117732853 -1.32994389534 117.485626221 -0.491487145424 -2.77900338173 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 56.9491424561 0.215214803815 0.608451545238 37.6273460388 -0.0543215572834 -2.45231676102 39.4939994812 0.0546628236771 1.21707963943 27.8606338501 -1.92334115505 -1.87761354446 34.4468383789 -3.81578612328 -1.54228699207 -999.0 -999.0 -999.0 
1.0 41.9151916504 -2.11628317833 -0.284006148577 103.365882874 -1.75075149536 -1.71570420265 87.4694824219 -1.9726215601 1.47744655609 44.361415863 -1.07806026936 2.61069560051 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 14.179567337 -2.17749977112 1.63389706612 36.1946716309 -1.09489321709 -2.22275733948 48.0329589844 2.01452970505 2.75949192047 14.3009777069 0.644204437733 1.78428089619 41.4643592834 4.26885890961 -0.370195776224 -999.0 -999.0 -999.0 
1.0 56.5007400513 1.73772478104 0.0708097890019 30.9546947479 0.691484987736 2.99655985832 22.2040843964 1.19942605495 0.262854129076 12.0582857132 0.649279356003 2.11466836929 30.7139663696 -1.2187743187 -2.09481978416 -999.0 -999.0 -999.0 
1.0 27.1697921753 -2.10566663742 2.58873462677 43.2400398254 -0.56223577261 0.186556711793 15.8257436752 -2.05720424652 1.75080871582 71.7390060425 -1.0463463068 -1.90949678421 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 25.9852161407 1.52000486851 -0.387659013271 25.0124263763 1.2494161129 2.44568800926 20.1680049896 1.32958936691 2.1448237896 18.7868404388 0.937232196331 -1.49716353416 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 97.2746810913 1.38429653645 1.4159334898 25.6480484009 0.850932955742 -0.769955933094 100.609558105 0.864661872387 -2.01736593246 21.1895980835 1.39832317829 0.95667552948 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 24.1088867188 -0.261873424053 -0.239730671048 44.111492157 -0.850222945213 3.09694099426 14.4219045639 -1.39242088795 -0.630896568298 6.95527410507 0.0309874489903 0.628334701061 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 54.449848175 -0.760191619396 -2.90388727188 38.1562385559 -0.105846814811 -0.253232687712 47.9304542542 1.72368049622 -0.913820445538 30.5470733643 0.607766807079 1.62671720982 34.0415306091 -2.23398900032 1.85130596161 -999.0 -999.0 -999.0 
1.0 20.7946910858 -1.71296608448 0.895134866238 11.6956825256 0.899496674538 3.05351948738 11.782740593 -1.52060592175 -3.05749940872 9.60786628723 -1.55836939812 -0.74589073658 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 43.8304977417 -0.946709692478 1.32699501514 40.6219863892 -0.467251121998 -1.67978560925 16.1584682465 0.622919559479 -1.79770982265 12.3068370819 0.299703270197 -0.142579853535 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 56.1678314209 -1.9370661974 2.75924324989 68.9410629272 -1.17141890526 -2.2277097702 33.0769882202 -1.19474279881 -0.752246618271 81.6922988892 -0.194299131632 0.712748944759 35.2262191772 2.94253802299 -1.76174604893 -999.0 -999.0 -999.0 
1.0 28.8642177582 -0.425643384457 3.05948328972 119.99066925 0.587918162346 1.80513417721 41.6789894104 2.07446551323 -1.57513153553 14.3166761398 -0.510122179985 -0.727165162563 47.6833114624 1.20985543728 -1.3415915966 -999.0 -999.0 -999.0 
1.0 25.9405441284 0.378220975399 -2.94039154053 83.3747634888 -0.169276937842 0.892169952393 59.8995552063 1.09957253933 -1.52168023586 30.1458320618 -0.342138022184 3.09462714195 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 23.6838493347 2.28290581703 -1.48504781723 15.7670965195 0.159008935094 -3.1289100647 9.52686500549 0.405347168446 -2.9100959301 11.7999734879 0.320757120848 -0.587826728821 30.1956291199 -1.74563980103 1.95955324173 -999.0 -999.0 -999.0 
1.0 36.5613479614 2.32709622383 -1.03628206253 26.7709217072 0.58282995224 2.301653862 25.2367038727 -0.632127583027 1.80314123631 11.3112955093 0.617688536644 -0.606181442738 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 52.2613372803 0.293987095356 -0.585472941399 29.1706008911 1.62920463085 3.06028366089 109.912261963 -1.31371450424 0.883142113686 8.12429237366 0.5162088871 0.988206326962 72.9082107544 -2.6350839138 -2.31802105904 -999.0 -999.0 -999.0 
1.0 52.3725891113 0.652643561363 -0.294265598059 39.9681777954 0.524929583073 3.00365018845 7.95271635056 1.66030156612 2.25040364265 6.17743682861 -0.219564512372 -0.191876173019 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 34.615901947 1.0895396471 0.58759868145 88.7173080444 0.372255295515 -1.08553802967 48.927192688 0.135277599096 -1.99123597145 21.2835178375 0.348692506552 -2.50104284286 104.993858337 -1.4993339777 2.62152862549 75.2306747437 2.23168325424 0.933172762394 
1.0 27.2728919983 1.2538998127 2.44685459137 57.7996330261 -0.921033620834 0.949102342129 13.0540323257 1.31347250938 -3.11878156662 80.6317062378 1.30703449249 -0.412035346031 37.2357902527 -2.87500166893 -1.11192274094 36.1327857971 0.413796633482 2.52517390251 
1.0 35.0541915894 1.24775052071 -0.971812188625 59.6842193604 1.57850313187 2.81563639641 11.7340068817 -2.13674163818 -0.593343913555 35.7339172363 -0.818342447281 0.509119689465 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 73.9206390381 -0.172210305929 -1.49079656601 34.8461532593 -0.109378233552 0.781025469303 68.1138763428 2.07975172997 1.98832058907 18.5022754669 0.438805818558 -1.94344949722 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
